Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): CHEMISTRY   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"1182","UNIVERSIDAD DE CONCEPCION","CHILE","1285","19227","14.96","6"
"1183","ANKARA UNIVERSITY","TURKIYE","1323","19181","14.50","6"
"1184","NATIONAL INSTITUTE OF SCIENCE EDUCATION & RESEARCH (NISER)","INDIA","1070","19161","17.91","7"
"1185","NATIONAL UNIVERSITY OF SCIENCE & TECHNOLOGY (MISIS)","RUSSIA","1174","19156","16.32","10"
"1186","TATA INSTITUTE OF FUNDAMENTAL RESEARCH (TIFR)","INDIA","1017","19141","18.82","10"
"1187","NATIONAL TECHNICAL UNIVERSITY OF ATHENS","GREECE","1017","19126","18.81","12"
"1188","ANHUI UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1576","19097","12.12","11"
"1189","UNIVERSITY OF MURCIA","SPAIN","1128","19079","16.91","7"
"1190","UNIVERSIDAD REY JUAN CARLOS","SPAIN","797","19074","23.93","5"
"1191","GEBZE TECHNICAL UNIVERSITY","TURKIYE","1258","19002","15.10","5"
"1192","SLOVAK UNIVERSITY OF TECHNOLOGY BRATISLAVA","SLOVAKIA","1549","18997","12.26","4"
"1193","SAHAND UNIVERSITY OF TECHNOLOGY","IRAN","907","18989","20.94","3"
"1193","UNIVERSITY OF TARTU","ESTONIA","1079","18989","17.60","9"
"1195","SOUTHERN FEDERAL UNIVERSITY","RUSSIA","1677","18966","11.31","10"
"1196","SHANMUGHA ARTS, SCIENCE, TECHNOLOGY & RESEARCH ACADEMY (SASTRA)","INDIA","1052","18952","18.02","5"
"1197","YAMAGATA UNIVERSITY","JAPAN","1447","18897","13.06","9"
"1198","CSIC - INSTITUTO DE CIENCIA DE MATERIALES DE BARCELONA (ICMAB)","SPAIN","789","18881","23.93","16"
"1199","YILDIZ TECHNICAL UNIVERSITY","TURKIYE","1543","18868","12.23","9"
"1200","SAMSUNG","SOUTH KOREA","885","18866","21.32","8"
"1201","HAIHE LABORATORY OF SUSTAINABLE CHEMICAL TRANSFORMATIONS","CHINA MAINLAND","1104","18833","17.06","71"
"1202","SHANGHAI UNIVERSITY OF ELECTRIC POWER","CHINA MAINLAND","880","18795","21.36","12"
"1203","OTTO VON GUERICKE UNIVERSITY","GERMANY (FED REP GER)","1122","18776","16.73","6"
"1204","UNIVERSITY OF ABERDEEN","SCOTLAND","914","18761","20.53","5"
"1205","HEBEI UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1218","18759","15.40","9"
"1206","UNIVERSITY OF SOUTHERN DENMARK","DENMARK","1092","18752","17.17","8"
"1207","MAHATMA GANDHI UNIVERSITY, KERALA","INDIA","873","18741","21.47","7"
"1208","SHANXI NORMAL UNIVERSITY","CHINA MAINLAND","1280","18731","14.63","7"
"1209","EGYPTIAN ATOMIC ENERGY AUTHORITY (EAEA)","EGYPT","1277","18707","14.65","6"
"1210","LIAONING PETROCHEMICAL UNIVERSITY","CHINA MAINLAND","1317","18704","14.20","8"
"1211","UNIVERSITY OF TRENTO","ITALY","1004","18655","18.58","9"
"1212","UNIVERSITY OF VICTORIA","CANADA","935","18627","19.92","14"
"1213","SARDAR VALLABHBHAI NATIONAL INSTITUTE OF TECHNOLOGY","INDIA","878","18613","21.20","9"
"1214","UNIVERSIDADE FEDERAL DO ABC (UFABC)","BRAZIL","1193","18611","15.60","6"
"1215","DWI LEIBNIZ INSTITUTE FOR INTERACTIVE MATERIALS","GERMANY (FED REP GER)","677","18597","27.47","8"
"1216","UNIVERSITY OF DEBRECEN","HUNGARY","1380","18544","13.44","6"
"1217","UNIVERSITI TEKNOLOGI MARA","MALAYSIA","1061","18540","17.47","10"
"1218","SAVITRIBAI PHULE PUNE UNIVERSITY","INDIA","1264","18516","14.65","4"
"1219","ZAGAZIG UNIVERSITY","EGYPT","1349","18509","13.72","4"
"1220","ROCHE HOLDING USA","USA","788","18504","23.48","7"
"1221","UNIVERSITY OF KAISERSLAUTERN","GERMANY (FED REP GER)","905","18503","20.45","4"
"1222","SHANDONG FIRST MEDICAL UNIVERSITY & SHANDONG ACADEMY OF MEDICAL SCIENCES","CHINA MAINLAND","1264","18492","14.63","11"
"1223","SOHAG UNIVERSITY","EGYPT","866","18443","21.30","12"
"1224","PASTEUR NETWORK","FRANCE","958","18431","19.24","6"
"1225","MACAU UNIVERSITY OF SCIENCE & TECHNOLOGY","MACAU","835","18417","22.06","22"
"1226","SIMON FRASER UNIVERSITY","CANADA","1003","18412","18.36","11"
"1227","JAPAN ATOMIC ENERGY AGENCY","JAPAN","1103","18391","16.67","20"
"1228","UNIVERSITY OF LOUISVILLE","USA","745","18378","24.67","13"
"1229","TOPCHIEV INSTITUTE OF PETROCHEMICAL SYNTHESIS RAS","RUSSIA","2232","18293","8.20","1"
"1230","UNIVERSITY OF OULU","FINLAND","1067","18292","17.14","7"
"1231","URMIA UNIVERSITY","IRAN","1070","18290","17.09","9"
"1232","UNITED ARAB EMIRATES UNIVERSITY","UNITED ARAB EMIRATES","1066","18254","17.12","17"
"1233","UNIVERSITY OF TEXAS EL PASO","USA","697","18246","26.18","11"
"1234","TAMPERE UNIVERSITY","FINLAND","832","18245","21.93","7"
"1235","SAVEETHA INSTITUTE OF MEDICAL & TECHNICAL SCIENCE","INDIA","2202","18231","8.28","31"
"1236","ARBUZOV INSTITUTE OF ORGANIC & PHYSICAL CHEMISTRY","RUSSIA","2097","18228","8.69","2"
"1237","HEBEI NORMAL UNIVERSITY","CHINA MAINLAND","1174","18219","15.52","16"
"1237","ATATURK UNIVERSITY","TURKIYE","1195","18219","15.25","10"
"1239","TULANE UNIVERSITY","USA","911","18218","20.00","13"
"1240","BAHAUDDIN ZAKARIYA UNIVERSITY","PAKISTAN","986","18204","18.46","15"
"1241","XIDIAN UNIVERSITY","CHINA MAINLAND","1297","18190","14.02","15"
"1242","N.N. SEMENOV FEDERAL RESEARCH CENTRE FOR CHEMICAL PHYSICS, RUSSIAN ACADEMY OF SCIENCES","RUSSIA","1704","18123","10.64","5"
"1243","UNIVERSITY OF LUXEMBOURG","LUXEMBOURG","505","18084","35.81","17"
"1244","GUANGZHOU MEDICAL UNIVERSITY","CHINA MAINLAND","970","18040","18.60","16"
"1245","ISTITUTO OFFICINA DEI MATERIALI (IOM-CNR)","ITALY","831","18011","21.67","10"
"1246","GENENTECH","USA","773","18001","23.29","6"
"1247","ARMY MEDICAL UNIVERSITY","CHINA MAINLAND","738","17985","24.37","8"
"1247","UNIVERSITY OF OTAGO","NEW ZEALAND","865","17985","20.79","10"
"1249","HENAN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","1336","17899","13.40","12"
"1250","UNIVERSITY OF TEXAS ARLINGTON","USA","1003","17840","17.79","6"
"1251","UNIVERSITY OF NEW BRUNSWICK","CANADA","702","17831","25.40","12"
"1252","MENDELEEV UNIVERSITY OF CHEMICAL TECHNOLOGY OF RUSSIA","RUSSIA","2245","17824","7.94","1"
"1253","UNIVERSIDADE FEDERAL FLUMINENSE","BRAZIL","1307","17809","13.63","3"
"1254","UNIVERSIDAD NACIONAL DE COLOMBIA","COLOMBIA","1467","17783","12.12","4"
"1255","UNIVERSITE DE CARTHAGE","TUNISIA","1213","17752","14.63","5"
"1256","SHENYANG UNIVERSITY OF CHEMICAL TECHNOLOGY","CHINA MAINLAND","1461","17734","12.14","3"
"1257","EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA (EMBRAPA)","BRAZIL","944","17731","18.78","3"
"1258","CSIR - NATIONAL INSTITUTE INTERDISCIPLINARY SCIENCE & TECHNOLOGY (NIIST)","INDIA","880","17705","20.12","4"
"1259","UNICANCER","FRANCE","801","17666","22.05","6"
"1260","UNIVERSITY OF EXETER","ENGLAND","647","17617","27.23","11"
"1261","GUILIN UNIVERSITY OF ELECTRONIC TECHNOLOGY","CHINA MAINLAND","1144","17616","15.40","11"
"1262","JAPAN ADVANCED INSTITUTE OF SCIENCE & TECHNOLOGY (JAIST)","JAPAN","836","17606","21.06","8"
"1263","HUNAN UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","768","17584","22.90","18"
"1263","UNIVERSIDADE FEDERAL DE UBERLANDIA","BRAZIL","1008","17584","17.44","7"
"1265","FLINDERS UNIVERSITY SOUTH AUSTRALIA","AUSTRALIA","791","17570","22.21","13"
"1266","CENTRAL SOUTH UNIVERSITY OF FORESTRY & TECHNOLOGY","CHINA MAINLAND","888","17560","19.77","13"
"1267","BABES BOLYAI UNIVERSITY FROM CLUJ","ROMANIA","1921","17557","9.14","1"
"1268","UNIVERSITY OF GUILAN","IRAN","1254","17510","13.96","2"
"1269","NATIONAL CENTRE FOR PHYSICS - PAKISTAN","PAKISTAN","833","17502","21.01","6"
"1270","SHIVAJI UNIVERSITY","INDIA","949","17494","18.43","4"
"1271","HEBEI AGRICULTURAL UNIVERSITY","CHINA MAINLAND","950","17490","18.41","13"
"1272","UNIVERSITY OF PRETORIA","SOUTH AFRICA","980","17462","17.82","8"
"1273","CHUNGBUK NATIONAL UNIVERSITY","SOUTH KOREA","1279","17452","13.65","5"
"1273","EGE UNIVERSITY","TURKIYE","1329","17452","13.13","3"
"1275","NORTH MINZU UNIVERSITY","CHINA MAINLAND","825","17447","21.15","29"
"1276","UNIVERSITE GUSTAVE-EIFFEL","FRANCE","856","17411","20.34","8"
"1277","UNIVERSITY COLLEGE CORK","IRELAND","844","17403","20.62","4"
"1278","UNIVERSITY OF MAZANDARAN","IRAN","1053","17397","16.52","1"
"1279","FOUNDATION FOR RESEARCH & TECHNOLOGY - HELLAS (FORTH)","GREECE","878","17367","19.78","6"
"1280","FRUMKIN INSTITUTE OF PHYSICAL CHEMISTRY & ELECTROCHEMISTRY","RUSSIA","2410","17362","7.20","2"
"1281","BHARATHIDASAN UNIVERSITY","INDIA","1162","17319","14.90","0"
"1282","HUBEI UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","1180","17312","14.67","10"
"1283","SCUOLA NORMALE SUPERIORE DI PISA","ITALY","788","17270","21.92","8"
"1284","POLYTECHNIQUE MONTREAL","CANADA","900","17267","19.19","7"
"1285","ISLAMIA UNIVERSITY OF BAHAWALPUR","PAKISTAN","1068","17236","16.14","21"
"1286","IRAN UNIVERSITY OF MEDICAL SCIENCES","IRAN","517","17223","33.31","13"
"1287","LEIBNIZ INSTITUT FUR PHOTONISCHE TECHNOLOGIEN","GERMANY (FED REP GER)","730","17211","23.58","8"
"1288","YOKOHAMA NATIONAL UNIVERSITY","JAPAN","1074","17209","16.02","4"
"1289","UNIVERSITA CA FOSCARI VENEZIA","ITALY","995","17203","17.29","8"
"1290","FOSHAN UNIVERSITY","CHINA MAINLAND","880","17174","19.52","12"
"1291","LAPPEENRANTA-LAHTI UNIVERSITY OF TECHNOLOGY LUT","FINLAND","590","17143","29.06","10"
"1292","UNIVERSITY OF MANITOBA","CANADA","944","17123","18.14","11"
"1293","CHANGCHUN INSTITUTE OF OPTICS, FINE MECHANICS & PHYSICS, CAS","CHINA MAINLAND","960","17078","17.79","5"
"1294","UNIVERSITY OF SALENTO","ITALY","930","17075","18.36","7"
"1295","PRINCE OF SONGKLA UNIVERSITY","THAILAND","1332","17043","12.80","1"
"1296","UNIVERSITY OF MIAMI","USA","782","16987","21.72","12"
"1297","SHAHID BAHONAR UNIVERSITY OF KERMAN (SBUK)","IRAN","913","16968","18.58","4"
"1298","CAPITAL MEDICAL UNIVERSITY","CHINA MAINLAND","1157","16949","14.65","9"
"1299","UNIVERSITY OF EAST ANGLIA","ENGLAND","783","16940","21.63","8"
"1299","LA TROBE UNIVERSITY","AUSTRALIA","845","16940","20.05","8"
"1301","LEIBNIZ INSTITUTE FOR SOLID STATE & MATERIALS RESEARCH DRESDEN","GERMANY (FED REP GER)","618","16919","27.38","8"
"1302","UNIVERSITY OF NOVI SAD","SERBIA","1484","16906","11.39","6"
"1303","PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE","CHILE","1276","16897","13.24","6"
"1304","KHARAZMI UNIVERSITY","IRAN","745","16889","22.67","6"
"1305","IBN TOFAIL UNIVERSITY OF KENITRA","MOROCCO","642","16857","26.26","6"
"1306","UNIVERSITY OF NAMUR","BELGIUM","744","16851","22.65","16"
"1307","CUMHURIYET UNIVERSITY","TURKIYE","980","16841","17.18","10"
"1308","UNIVERSITY OF SHARJAH","UNITED ARAB EMIRATES","892","16816","18.85","16"
"1309","KASETSART UNIVERSITY","THAILAND","1242","16812","13.54","2"
"1310","DALIAN NATL LAB CLEAN ENERGY","N/A","348","16806","48.29","22"
"1311","VTT TECHNICAL RESEARCH CENTER FINLAND","FINLAND","606","16804","27.73","7"
"1312","SINGAPORE UNIVERSITY OF TECHNOLOGY & DESIGN","SINGAPORE","490","16787","34.26","15"
"1313","IMDEA NANOCIENCIA","SPAIN","605","16777","27.73","9"
"1314","SHAOXING UNIVERSITY","CHINA MAINLAND","978","16745","17.12","22"
"1315","SHENZHEN RESEARCH INSTITUTE, CITY UNIVERSITY OF HONG KONG","CHINA MAINLAND","459","16706","36.40","29"
"1316","UNIVERSITY OF WYOMING","USA","673","16696","24.81","10"
"1317","MAASTRICHT UNIVERSITY","NETHERLANDS","892","16666","18.68","6"
"1318","KYOTO INSTITUTE OF TECHNOLOGY","JAPAN","1198","16552","13.82","5"
"1319","INCHEON NATIONAL UNIVERSITY","SOUTH KOREA","930","16548","17.79","6"
"1320","NAJRAN UNIVERSITY","SAUDI ARABIA","858","16541","19.28","20"
"1321","CONSEJO NACIONAL DE CIENCIA Y TECNOLOGIA (CONACYT)","MEXICO","992","16535","16.67","5"
"1322","NARA INSTITUTE OF SCIENCE & TECHNOLOGY","JAPAN","933","16525","17.71","4"
"1323","OKLAHOMA STATE UNIVERSITY SYSTEM","USA","815","16500","20.25","12"
"1324","MICROMERIT INSTRUMENT CORP","N/A","40","16496","412.40","2"
"1325","UNIVERSITY OF INSUBRIA","ITALY","739","16487","22.31","9"
"1326","UNIVERSITY OF TOYAMA","JAPAN","1187","16486","13.89","9"
"1327","JOHANNES KEPLER UNIVERSITY LINZ","AUSTRIA","985","16428","16.68","5"
"1328","QASSIM UNIVERSITY","SAUDI ARABIA","1310","16426","12.54","15"
"1329","WEST POMERANIAN UNIVERSITY OF TECHNOLOGY","POLAND","1198","16419","13.71","5"
"1330","UNIVERSITY OF NEVADA RENO","USA","834","16396","19.66","8"
"1331","TEXAS A&M UNIVERSITY QATAR","QATAR","599","16363","27.32","9"
"1332","SHANGHAI UNIVERSITY OF TRADITIONAL CHINESE MEDICINE","CHINA MAINLAND","1100","16322","14.84","8"
"1333","KOOKMIN UNIVERSITY","SOUTH KOREA","552","16316","29.56","15"
"1334","INSTITUTE OF CHEMICAL INDUSTRY OF FOREST PRODUCTS, CAF","CHINA MAINLAND","710","16309","22.97","4"
"1335","UNIVERSITY OF MOHAGHEGH ARDABILI","IRAN","596","16285","27.32","8"
"1336","KERMANSHAH UNIVERSITY OF MEDICAL SCIENCES","IRAN","751","16281","21.68","8"
"1337","ILAM UNIVERSITY","IRAN","644","16277","25.27","7"
"1338","UNIVERSITY OF EASTERN FINLAND","FINLAND","827","16260","19.66","7"
"1339","INSTITUTE OF ORGANIC CHEMISTRY OF THE POLISH ACADEMY OF SCIENCES","POLAND","979","16227","16.58","7"
"1339","YANGTZE UNIVERSITY","CHINA MAINLAND","1453","16227","11.17","6"
"1341","VIDYASIRIMEDHI INSTITUTE OF SCIENCE & TECHNOLOGY","THAILAND","841","16222","19.29","6"
"1342","ZHEJIANG OCEAN UNIVERSITY","CHINA MAINLAND","610","16220","26.59","39"
"1343","KOREA INSTITUTE OF INDUSTRIAL TECHNOLOGY (KITECH)","SOUTH KOREA","1166","16198","13.89","4"
"1344","BRIGHAM YOUNG UNIVERSITY","USA","856","16169","18.89","7"
"1345","UNIVERSIDAD DE CANTABRIA","SPAIN","655","16168","24.68","9"
"1346","SULTAN QABOOS UNIVERSITY","OMAN","770","16157","20.98","9"
"1347","SECHENOV FIRST MOSCOW STATE MEDICAL UNIVERSITY","RUSSIA","1276","16155","12.66","7"
"1348","INST COLOR SCI & TECHNOL","N/A","479","16142","33.70","6"
"1349","UNIVERSITY OF EASTERN PIEDMONT AMEDEO AVOGADRO","ITALY","908","16127","17.76","9"
"1350","UNIVERSIDAD DE LA LAGUNA","SPAIN","1021","16123","15.79","4"
"1351","BENHA UNIVERSITY","EGYPT","891","16109","18.08","1"
"1352","FACULTY OF SCIENCES SFAX","TUNISIA","1093","16103","14.73","5"
"1353","SOUTH URAL STATE UNIVERSITY","RUSSIA","1114","16098","14.45","11"
"1354","GAZI UNIVERSITY","TURKIYE","1191","16092","13.51","4"
"1355","NEW YORK UNIVERSITY ABU DHABI","UNITED ARAB EMIRATES","433","16091","37.16","18"
"1356","ASTON UNIVERSITY","ENGLAND","603","16070","26.65","10"
"1357","NATIONAL UNIVERSITY OF DEFENSE TECHNOLOGY - CHINA","CHINA MAINLAND","1227","16056","13.09","12"
"1358","GRIFFITH UNIVERSITY - GOLD COAST CAMPUS","AUSTRALIA","509","16055","31.54","16"
"1359","UNIVERSITY OF PARDUBICE","CZECH REPUBLIC","1247","16028","12.85","0"
"1360","FUNDACAO OSWALDO CRUZ","BRAZIL","810","16021","19.78","7"
"1361","G D'ANNUNZIO UNIVERSITY OF CHIETI-PESCARA","ITALY","873","15995","18.32","6"
"1362","OKLAHOMA STATE UNIVERSITY - STILLWATER","USA","782","15989","20.45","12"
"1363","MICHIGAN TECHNOLOGICAL UNIVERSITY","USA","637","15985","25.09","8"
"1364","UNIVERSITY OF KARACHI","PAKISTAN","1422","15975","11.23","3"
"1365","ACADEMY OF MILITARY MEDICAL SCIENCES - CHINA","CHINA MAINLAND","838","15971","19.06","3"
"1366","LOVELY PROFESSIONAL UNIVERSITY","INDIA","1119","15959","14.26","20"
"1367","UNIVERSIDADE ESTADUAL DE MARINGA","BRAZIL","972","15945","16.40","4"
"1368","UNIVERSITY OF HAWAII SYSTEM","USA","940","15934","16.95","4"
"1369","ERCIYES UNIVERSITY","TURKIYE","972","15925","16.38","3"
"1370","COUNCIL FOR SCIENTIFIC & INDUSTRIAL RESEARCH (CSIR) - SOUTH AFRICA","SOUTH AFRICA","520","15887","30.55","6"
"1371","CONSTRUCTOR UNIVERSITY","GERMANY (FED REP GER)","573","15885","27.72","11"
"1372","GANNAN NORMAL UNIVERSITY","CHINA MAINLAND","720","15882","22.06","16"
"1373","IHSAN DOGRAMACI BILKENT UNIVERSITY","TURKIYE","605","15880","26.25","7"
"1374","UNIVERSITY OF QOM","IRAN","426","15853","37.21","5"
"1375","INDIAN INSTITUTE OF SCIENCE EDUCATION & RESEARCH (IISER) - MOHALI","INDIA","930","15844","17.04","4"
"1376","CARL VON OSSIETZKY UNIVERSITAT OLDENBURG","GERMANY (FED REP GER)","962","15810","16.43","6"
"1377","BRUKER CORPORATION","USA","664","15800","23.80","3"
"1378","UNIVERSIDADE FEDERAL DE PERNAMBUCO","BRAZIL","1180","15792","13.38","4"
"1379","MANIPAL ACADEMY OF HIGHER EDUCATION (MAHE)","INDIA","1162","15789","13.59","8"
"1380","UNIVERSITY OF SEOUL","SOUTH KOREA","609","15782","25.91","8"
"1381","SIKSHA 'O' ANUSANDHAN UNIVERSITY","INDIA","681","15770","23.16","11"
"1382","UNIVERSIDAD DE SANTIAGO DE CHILE","CHILE","1103","15745","14.27","7"
"1383","BINGHAMTON UNIVERSITY, SUNY","USA","579","15741","27.19","8"
"1384","HELWAN UNIVERSITY","EGYPT","975","15704","16.11","6"
"1385","UNIVERSITY OF SHERBROOKE","CANADA","952","15699","16.49","8"
"1386","UNIVERSITY OF MASSACHUSETTS LOWELL","USA","645","15689","24.32","7"
"1387","NGUYEN TAT THANH UNIVERSITY (NTTU)","VIETNAM","693","15667","22.61","17"
"1388","INSTITUTO DE CIENCIA DE MATERIALES DE SEVILLA (ICMS-CSIC)","SPAIN","567","15664","27.63","5"
"1389","QUANTACHROME INSTRUMENTS","N/A","13","15637","1202.85","2"
"1390","INSTITUTE OF PROBLEMS OF CHEMICAL PHYSICS OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","1957","15622","7.98","0"
"1391","DANKOOK UNIVERSITY","SOUTH KOREA","997","15598","15.64","5"
"1392","QINGDAO UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","770","15575","20.23","18"
"1393","UNIVERSITY OF UDINE","ITALY","639","15551","24.34","7"
"1394","UNIVERSITY OF CAPE TOWN","SOUTH AFRICA","892","15542","17.42","7"
"1395","CNRS - NATIONAL INSTITUTE OF NUCLEAR AND PARTICLE PHYSICS (IN2P3)","FRANCE","986","15533","15.75","9"
"1396","NATIONAL TAIWAN NORMAL UNIVERSITY","TAIWAN","776","15512","19.99","6"
"1397","KHON KAEN UNIVERSITY","THAILAND","981","15501","15.80","3"
"1398","DARTMOUTH COLLEGE","USA","548","15487","28.26","13"
"1399","JAWAHARLAL NEHRU UNIVERSITY, NEW DELHI","INDIA","816","15449","18.93","8"
"1400","UNIVERSITY OF MARAGHEH","IRAN","685","15408","22.49","13"
"1401","MENOFIA UNIVERSITY","EGYPT","928","15391","16.59","5"
"1402","UNIVERSITY OF SASSARI","ITALY","693","15382","22.20","13"
"1403","CIQUS","SPAIN","635","15351","24.17","5"
"1404","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - ROPAR","INDIA","830","15326","18.47","2"
"1405","COLLEGIUM MEDICUM JAGIELLONIAN UNIVERSITY","POLAND","990","15325","15.48","6"
"1406","ELI LILLY","USA","613","15317","24.99","8"
"1407","KWANSEI GAKUIN UNIVERSITY","JAPAN","839","15306","18.24","16"
"1408","GEORGIA STATE UNIVERSITY","USA","626","15291","24.43","6"
"1409","NORTH DAKOTA STATE UNIVERSITY FARGO","USA","745","15287","20.52","10"
"1410","HASSAN II UNIVERSITY OF CASABLANCA","MOROCCO","954","15286","16.02","9"
"1411","KERMAN UNIVERSITY OF MEDICAL SCIENCES","IRAN","472","15252","32.31","13"
"1412","STELLENBOSCH UNIVERSITY","SOUTH AFRICA","951","15243","16.03","5"
"1413","UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER","USA","659","15227","23.11","7"
"1414","HENAN AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1042","15225","14.61","5"
"1415","NATIONAL RESEARCH NUCLEAR UNIVERSITY MEPHI (MOSCOW ENGINEERING PHYSICS INSTITUTE)","RUSSIA","1181","15214","12.88","10"
"1416","MISSISSIPPI STATE UNIVERSITY","USA","698","15181","21.75","4"
"1417","MISSOURI UNIVERSITY OF SCIENCE & TECHNOLOGY","USA","752","15169","20.17","5"
"1417","PONDICHERRY UNIVERSITY","INDIA","871","15169","17.42","5"
"1419","CRACOW UNIVERSITY OF TECHNOLOGY","POLAND","1180","15165","12.85","6"
"1420","TECHNISCHE UNIVERSITAT CHEMNITZ","GERMANY (FED REP GER)","960","15128","15.76","7"
"1421","UNIVERSIDADE FEDERAL DE SAO PAULO (UNIFESP)","BRAZIL","1193","15125","12.68","3"
"1422","HAKIM SABZEVARI UNIV","N/A","613","15060","24.57","6"
"1422","INTERUNIVERSITY MICROELECTRONICS CENTRE","BELGIUM","771","15060","19.53","8"
"1424","SHIZUOKA UNIVERSITY","JAPAN","971","15050","15.50","5"
"1425","ANYANG NORMAL UNIVERSITY","CHINA MAINLAND","606","15046","24.83","6"
"1426","PUSHCHINO SCIENTIFIC CENTER FOR BIOLOGICAL RESEARCH (PSCBI) OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","1693","15041","8.88","3"
"1427","IBM USA","USA","327","15040","45.99","12"
"1428","YANGTZE NORMAL UNIVERSITY","CHINA MAINLAND","814","15033","18.47","8"
"1429","UNIVERSITY OF PADERBORN","GERMANY (FED REP GER)","803","15030","18.72","5"
"1430","UNIVERSITE MARIE ET LOUIS PASTEUR","FRANCE","769","15025","19.54","9"
"1431","INSTITUTO POLITECNICO DO PORTO","PORTUGAL","634","15016","23.68","2"
"1432","XI'AN TECHNOLOGICAL UNIVERSITY","CHINA MAINLAND","842","15004","17.82","17"
"1433","NATIONAL UNIVERSITY OF CORDOBA","ARGENTINA","1147","14938","13.02","3"
"1434","INSTITUTE OF SEMICONDUCTORS, CAS","CHINA MAINLAND","499","14933","29.93","14"
"1435","SHIRAZ UNIVERSITY OF MEDICAL SCIENCE","IRAN","799","14930","18.69","9"
"1436","ISTITUTO PER LO STUDIO DEI MATERIALI NANOSTRUTTURATI (ISMN-CNR)","ITALY","628","14927","23.77","8"
"1437","THERMO FISHER SCIENTIFIC","USA","765","14923","19.51","5"
"1438","UNIVERSITAT SIEGEN","GERMANY (FED REP GER)","789","14911","18.90","8"
"1439","TIANJIN MEDICAL UNIVERSITY","CHINA MAINLAND","938","14907","15.89","7"
"1440","UNIVERSITY OF LAHORE","PAKISTAN","902","14900","16.52","13"
"1441","THAPAR INSTITUTE OF ENGINEERING & TECHNOLOGY","INDIA","854","14896","17.44","4"
"1442","BOHAI UNIVERSITY","CHINA MAINLAND","1025","14877","14.51","9"
"1443","CANADIAN INSTITUTE FOR ADVANCED RESEARCH (CIFAR)","CANADA","147","14874","101.18","23"
"1444","MARMARA UNIVERSITY","TURKIYE","961","14861","15.46","8"
"1445","JAZAN UNIVERSITY","SAUDI ARABIA","1156","14851","12.85","16"
"1446","UNIVERSITY OF ALABAMA BIRMINGHAM","USA","617","14847","24.06","10"
"1447","CHONGQING UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","924","14798","16.02","22"
"1448","CHONGQING UNIVERSITY OF ARTS & SCIENCES","CHINA MAINLAND","844","14788","17.52","8"
"1449","UNIVERSITY OF L'AQUILA","ITALY","908","14778","16.28","5"
"1450","CSIR - NATIONAL PHYSICAL LABORATORY (NPL)","INDIA","655","14776","22.56","3"
"1451","SINTEF","NORWAY","743","14766","19.87","8"
"1452","LUDONG UNIVERSITY","CHINA MAINLAND","1024","14709","14.36","6"
"1453","UNIVERSIDADE DA CORUNA","SPAIN","843","14699","17.44","2"
"1454","ELETTRA SINCROTRONE TRIESTE","ITALY","1040","14681","14.12","3"
"1455","CHENGDU UNIVERSITY OF TRADITIONAL CHINESE MEDICINE","CHINA MAINLAND","980","14680","14.98","7"
"1456","UNIVERSITY OF CANTERBURY","NEW ZEALAND","696","14672","21.08","9"
"1457","NEW JERSEY INSTITUTE OF TECHNOLOGY","USA","734","14670","19.99","9"
"1458","UNIVERSITY OF SUSSEX","ENGLAND","617","14665","23.77","8"
"1459","ST. PETERSBURG SCIENTIFIC CENTRE OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","1832","14662","8.00","2"
"1460","UNIVERSIDADE FEDERAL DE GOIAS","BRAZIL","1065","14658","13.76","5"
"1461","MANCHESTER METROPOLITAN UNIVERSITY","ENGLAND","592","14646","24.74","9"
"1462","JOHNSON & JOHNSON","USA","803","14627","18.22","10"
"1463","DUBLIN CITY UNIVERSITY","IRELAND","692","14623","21.13","9"
"1464","KOREA RESEARCH INSTITUTE OF BIOSCIENCE & BIOTECHNOLOGY (KRIBB)","SOUTH KOREA","701","14610","20.84","2"
"1465","K. N. TOOSI UNIVERSITY OF TECHNOLOGY","IRAN","853","14577","17.09","2"
"1466","DALIAN MEDICAL UNIVERSITY","CHINA MAINLAND","840","14561","17.33","5"
"1467","AALBORG UNIVERSITY","DENMARK","728","14544","19.98","11"
"1468","TEZPUR UNIVERSITY","INDIA","879","14521","16.52","2"
"1469","UNIVERSITY OF SOUTHERN QUEENSLAND","AUSTRALIA","338","14444","42.73","19"
"1470","UNIVERSITY OF JORDAN","JORDAN","949","14400","15.17","8"
