Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): ENGINEERING   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"300","UNIVERSITE DE LORRAINE","FRANCE","3498","59165","16.91","29"
"301","UNIVERSITY OF SHARJAH","UNITED ARAB EMIRATES","2323","58428","25.15","113"
"302","UNIVERSITI TEKNOLOGI PETRONAS","MALAYSIA","2616","58332","22.30","47"
"303","KYOTO UNIVERSITY","JAPAN","4181","58282","13.94","38"
"304","YANGZHOU UNIVERSITY","CHINA MAINLAND","3336","58088","17.41","94"
"305","K. N. TOOSI UNIVERSITY OF TECHNOLOGY","IRAN","3508","58053","16.55","33"
"306","UNIVERSITY OF MASSACHUSETTS SYSTEM","USA","2589","58007","22.41","55"
"307","KYUNGPOOK NATIONAL UNIVERSITY (KNU)","SOUTH KOREA","3670","57755","15.74","47"
"308","NEWCASTLE UNIVERSITY - UK","ENGLAND","2804","57296","20.43","38"
"309","UNIVERSITY OF SOUTHERN CALIFORNIA","USA","2714","57146","21.06","58"
"310","FERDOWSI UNIVERSITY MASHHAD","IRAN","3102","57135","18.42","20"
"311","JOHNS HOPKINS UNIVERSITY","USA","2419","56688","23.43","26"
"312","NORTHWEST A&F UNIVERSITY - CHINA","CHINA MAINLAND","2197","56593","25.76","52"
"313","NANCHANG UNIVERSITY","CHINA MAINLAND","2937","56505","19.24","82"
"314","CHINA AGRICULTURAL UNIVERSITY","CHINA MAINLAND","2955","56161","19.01","56"
"315","IMT - INSTITUT MINES-TELECOM","FRANCE","2996","55733","18.60","39"
"316","ISFAHAN UNIVERSITY OF TECHNOLOGY","IRAN","3059","55616","18.18","20"
"317","EAST CHINA NORMAL UNIVERSITY","CHINA MAINLAND","2567","55450","21.60","86"
"318","UNIVERSITY OF TWENTE","NETHERLANDS","2883","55381","19.21","38"
"319","COLUMBIA UNIVERSITY","USA","2542","54944","21.61","45"
"320","CORNELL UNIVERSITY","USA","2560","54940","21.46","44"
"321","UNIVERSITY OF SURREY","ENGLAND","2587","54897","21.22","54"
"322","CALIFORNIA INSTITUTE OF TECHNOLOGY","USA","2441","54804","22.45","53"
"323","HENAN POLYTECHNIC UNIVERSITY","CHINA MAINLAND","3705","54744","14.78","51"
"324","KYUSHU UNIVERSITY","JAPAN","3521","54728","15.54","53"
"325","ONTARIO TECH UNIVERSITY","CANADA","1870","54699","29.25","45"
"326","PUSAN NATIONAL UNIVERSITY","SOUTH KOREA","4330","54672","12.63","30"
"327","SHANGHAI MARITIME UNIVERSITY","CHINA MAINLAND","3431","54243","15.81","58"
"328","SOUTHWEST UNIVERSITY - CHINA","CHINA MAINLAND","2981","54095","18.15","71"
"329","LANZHOU UNIVERSITY","CHINA MAINLAND","2774","54002","19.47","51"
"330","UNIVERSITY OF BRISTOL","ENGLAND","2929","53965","18.42","31"
"331","CALIFORNIA STATE UNIVERSITY SYSTEM","USA","3280","53617","16.35","33"
"332","INDIAN INSTITUTE OF TECHNOLOGY (INDIAN SCHOOL OF MINES) DHANBAD","INDIA","3526","53458","15.16","28"
"333","NATIONAL YANG MING CHIAO TUNG UNIVERSITY","TAIWAN","4274","53207","12.45","27"
"334","NINGBO UNIVERSITY","CHINA MAINLAND","4015","53140","13.24","68"
"335","ANNA UNIVERSITY","INDIA","3763","53037","14.09","28"
"336","UNIVERSITY OF NEWCASTLE","AUSTRALIA","2106","52579","24.97","42"
"337","SORBONNE UNIVERSITE","FRANCE","3239","52388","16.17","24"
"338","UNIVERSITY OF CALIFORNIA DAVIS","USA","2576","52331","20.31","33"
"339","NORTHWESTERN UNIVERSITY","USA","2240","51986","23.21","55"
"340","QINGDAO UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","3325","51804","15.58","96"
"341","RUTGERS UNIVERSITY SYSTEM","USA","2387","51750","21.68","38"
"342","CAIRO UNIVERSITY","EGYPT","3148","51732","16.43","40"
"343","TORONTO METROPOLITAN UNIVERSITY","CANADA","2658","51649","19.43","31"
"344","NATIONAL INSTITUTE OF ADVANCED INDUSTRIAL SCIENCE & TECHNOLOGY (AIST)","JAPAN","2773","51367","18.52","54"
"345","MICHIGAN STATE UNIVERSITY","USA","2819","51294","18.20","28"
"346","INSTITUT POLYTECHNIQUE DE PARIS","FRANCE","3535","51150","14.47","27"
"347","RUTGERS UNIVERSITY NEW BRUNSWICK","USA","2358","51054","21.65","36"
"348","UNIVERSITE DE LILLE","FRANCE","3471","51039","14.70","22"
"349","UNIVERSITI PUTRA MALAYSIA","MALAYSIA","2470","50963","20.63","43"
"350","PACIFIC NORTHWEST NATIONAL LABORATORY","USA","1746","50920","29.16","55"
"351","UNIVERSITE PSL","FRANCE","2604","50772","19.50","37"
"352","INSTITUT NATIONAL POLYTECHNIQUE DE GRENOBLE","FRANCE","3138","50491","16.09","32"
"353","UNIVERSITY OF CENTRAL FLORIDA","USA","2618","50408","19.25","37"
"354","MICROSOFT CHINA","CHINA MAINLAND","344","50106","145.66","25"
"355","AARHUS UNIVERSITY","DENMARK","1921","50036","26.05","43"
"356","UNIVERSITE FEDERALE TOULOUSE MIDI-PYRENEES (COMUE)","FRANCE","2740","50029","18.26","29"
"357","CHINA NATIONAL PETROLEUM CORPORATION","CHINA MAINLAND","4543","49907","10.99","33"
"358","UNIVERSITY COLLEGE DUBLIN","IRELAND","2486","49811","20.04","35"
"359","UNIVERSIDADE DE AVEIRO","PORTUGAL","2526","49742","19.69","32"
"360","JIANGSU UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","3637","49740","13.68","87"
"361","NATIONAL AERONAUTICS & SPACE ADMINISTRATION (NASA)","USA","3670","49527","13.50","16"
"362","KYUNG HEE UNIVERSITY","SOUTH KOREA","3351","49449","14.76","41"
"363","ALPHABET INC.","USA","825","49368","59.84","33"
"364","UNIV TOWN SHENZHEN","N/A","2249","49357","21.95","42"
"365","TSINGHUA SHENZHEN INTERNATIONAL GRADUATE SCHOOL","CHINA MAINLAND","2244","49337","21.99","42"
"366","PURDUE UNIVERSITY IN INDIANAPOLIS","USA","2449","49333","20.14","41"
"367","WESTERN UNIVERSITY (UNIVERSITY OF WESTERN ONTARIO)","CANADA","2528","49143","19.44","39"
"368","EUROPEAN COMMISSION JOINT RESEARCH CENTRE","BELGIUM","1220","48997","40.16","43"
"368","EUROPEAN UNION (EU)","N/A","1220","48997","40.16","43"
"370","ZAGAZIG UNIVERSITY","EGYPT","2211","48895","22.11","38"
"371","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - GUWAHATI","INDIA","3220","48879","15.18","27"
"372","GOOGLE INCORPORATED","USA","785","48700","62.04","32"
"373","GERMAN AEROSPACE CENTRE (DLR)","GERMANY (FED REP GER)","3298","48227","14.62","23"
"374","AUSTRALIAN NATIONAL UNIVERSITY","AUSTRALIA","1843","48085","26.09","52"
"375","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - KANPUR","INDIA","3425","47841","13.97","23"
"376","ARISTOTLE UNIVERSITY OF THESSALONIKI","GREECE","2656","47811","18.00","24"
"377","TANTA UNIVERSITY","EGYPT","1925","47787","24.82","45"
"378","UTAH SYSTEM OF HIGHER EDUCATION","USA","2861","47757","16.69","28"
"379","UNIVERSITY OF GLASGOW","SCOTLAND","2700","47601","17.63","37"
"380","NANJING NORMAL UNIVERSITY","CHINA MAINLAND","2749","47586","17.31","35"
"381","TECHNISCHE UNIVERSITAT WIEN","AUSTRIA","3252","47552","14.62","29"
"382","QUAID I AZAM UNIVERSITY","PAKISTAN","2068","47509","22.97","24"
"383","POLISH ACADEMY OF SCIENCES","POLAND","3358","47336","14.10","40"
"384","POHANG UNIVERSITY OF SCIENCE & TECHNOLOGY (POSTECH)","SOUTH KOREA","2885","47307","16.40","31"
"385","MISSOURI UNIVERSITY OF SCIENCE & TECHNOLOGY","USA","2415","47128","19.51","22"
"386","SHIRAZ UNIVERSITY","IRAN","2858","47023","16.45","27"
"387","UNIVERSITY OF HOUSTON","USA","2395","46645","19.48","39"
"387","UNIVERSITY OF HOUSTON SYSTEM","USA","2395","46645","19.48","39"
"389","RESEARCH CENTER JULICH","GERMANY (FED REP GER)","1936","46642","24.09","35"
"390","ANHUI UNIVERSITY","CHINA MAINLAND","3581","46622","13.02","61"
"391","ISTANBUL TECHNICAL UNIVERSITY","TURKIYE","3823","46531","12.17","12"
"392","UNIVERSIDADE DE COIMBRA","PORTUGAL","2847","46272","16.25","16"
"393","WUHAN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","3065","46255","15.09","43"
"394","NATIONAL TAIWAN UNIVERSITY OF SCIENCE & TECHNOLOGY","TAIWAN","3442","46123","13.40","29"
"395","HERIOT WATT UNIVERSITY","SCOTLAND","2215","45734","20.65","28"
"396","MCMASTER UNIVERSITY","CANADA","2554","45611","17.86","27"
"397","SHAHID BEHESHTI UNIVERSITY","IRAN","3094","45514","14.71","21"
"398","UNIVERSITY OF PISA","ITALY","3048","45349","14.88","18"
"399","POLYTECHNIQUE MONTREAL","CANADA","3011","45278","15.04","32"
"400","ULSAN NATIONAL INSTITUTE OF SCIENCE & TECHNOLOGY (UNIST)","SOUTH KOREA","2319","45075","19.44","40"
"401","UNIVERSITY OF ERLANGEN NUREMBERG","GERMANY (FED REP GER)","2545","45061","17.71","40"
"402","THAPAR INSTITUTE OF ENGINEERING & TECHNOLOGY","INDIA","2492","45023","18.07","29"
"403","TECHNISCHE UNIVERSITAT DRESDEN","GERMANY (FED REP GER)","3285","44990","13.70","24"
"404","UNIVERSITY OF BATH","ENGLAND","2095","44905","21.43","28"
"405","UNIVERSITY OF STUTTGART","GERMANY (FED REP GER)","3370","44828","13.30","26"
"406","UNIV BOURGOGNE FRANCHE-COMTE COMUE","N/A","2180","44222","20.29","38"
"407","QUEENS UNIVERSITY BELFAST","NORTHERN IRELAND","2045","44153","21.59","35"
"408","YILDIZ TECHNICAL UNIVERSITY","TURKIYE","3168","43970","13.88","23"
"409","UNIVERSITY OF CALIFORNIA IRVINE","USA","2133","43951","20.61","41"
"410","SANDIA NATIONAL LABORATORIES","USA","2408","43943","18.25","18"
"411","UNIVERSITE GUSTAVE-EIFFEL","FRANCE","2727","43919","16.11","20"
"412","MANSOURA UNIVERSITY","EGYPT","2555","43851","17.16","36"
"413","UNIVERSITY OF BASQUE COUNTRY","SPAIN","2657","43644","16.43","21"
"414","NORTHUMBRIA UNIVERSITY","ENGLAND","1859","43617","23.46","44"
"415","UNIVERSIDADE ESTADUAL DE CAMPINAS","BRAZIL","2930","43608","14.88","15"
"416","TECHNION ISRAEL INSTITUTE OF TECHNOLOGY","ISRAEL","3139","43558","13.88","27"
"417","UNIVERSITI MALAYSIA PAHANG AL-SULTAN ABDULLAH (UMPSA)","MALAYSIA","1588","43557","27.43","43"
"418","UNIVERSITY OF ZARAGOZA","SPAIN","2000","43508","21.75","28"
"419","LULEA UNIVERSITY OF TECHNOLOGY","SWEDEN","2312","43352","18.75","36"
"420","INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE LYON - INSA LYON","FRANCE","2932","43138","14.71","12"
"421","WESTERN SYDNEY UNIVERSITY","AUSTRALIA","1827","43093","23.59","46"
"422","UNIVERSITY OF SALERNO","ITALY","2338","42895","18.35","15"
"423","UNIVERSITY OF NEBRASKA SYSTEM","USA","1922","42873","22.31","28"
"424","TIANGONG UNIVERSITY","CHINA MAINLAND","2806","42868","15.28","60"
"425","SHENZHEN INSTITUTE OF ADVANCED TECHNOLOGY, CAS","CHINA MAINLAND","2413","42756","17.72","43"
"426","TECHNICAL UNIVERSITY OF DARMSTADT","GERMANY (FED REP GER)","2936","42477","14.47","21"
"427","UNIVERSITY OF CINCINNATI","USA","1635","42363","25.91","44"
"428","UNIVERSITE TOULOUSE III - PAUL SABATIER","FRANCE","2528","42151","16.67","21"
"429","CHONGQING UNIVERSITY OF POSTS & TELECOMMUNICATIONS","CHINA MAINLAND","3176","42042","13.24","45"
"430","INSTITUTE OF GEOGRAPHIC SCIENCES & NATURAL RESOURCES RESEARCH, CAS","CHINA MAINLAND","1509","42009","27.84","46"
"431","UNIV NANTES ANGERS LE MANS","N/A","2679","41727","15.58","17"
"432","WENZHOU UNIVERSITY","CHINA MAINLAND","2293","41697","18.18","67"
"433","QUEEN MARY UNIVERSITY LONDON","ENGLAND","2123","41650","19.62","43"
"434","RESEARCH CENTER FOR ECO-ENVIRONMENTAL SCIENCES (RCEES), CAS","CHINA MAINLAND","1420","41141","28.97","30"
"435","CHINA MEDICAL UNIVERSITY TAIWAN","TAIWAN","2166","40928","18.90","60"
"436","LANCASTER UNIVERSITY","ENGLAND","1635","40925","25.03","48"
"437","LOUISIANA STATE UNIVERSITY SYSTEM","USA","2183","40693","18.64","34"
"438","SHANGHAI INSTITUTE OF POLLUTION CONTROL & ECOLOGICAL SECURITY","CHINA MAINLAND","1302","40537","31.13","51"
"439","MACQUARIE UNIVERSITY","AUSTRALIA","1648","40528","24.59","40"
"440","CHINESE ACADEMY OF ENGINEERING PHYSICS","CHINA MAINLAND","2975","40075","13.47","21"
"441","UNIVERSITY OF EXETER","ENGLAND","1885","40066","21.26","42"
"442","HEFEI INSTITUTES OF PHYSICAL SCIENCE, CAS","CHINA MAINLAND","3400","40017","11.77","28"
"443","INDIAN INSTITUTE OF SCIENCE (IISC) - BANGALORE","INDIA","3233","39996","12.37","16"
"444","COLORADO SCHOOL OF MINES","USA","1667","39879","23.92","28"
"445","ANNA UNIVERSITY CHENNAI","INDIA","2757","39816","14.44","25"
"446","LOUISIANA STATE UNIVERSITY","USA","2129","39788","18.69","34"
"447","AGH UNIVERSITY OF KRAKOW","POLAND","3458","39670","11.47","20"
"448","HUAQIAO UNIVERSITY","CHINA MAINLAND","2547","39647","15.57","22"
"449","CARLETON UNIVERSITY","CANADA","2331","39445","16.92","27"
"450","CNRS - INSTITUTE OF CHEMISTRY (INC)","FRANCE","1610","39352","24.44","28"
"451","SHANDONG NORMAL UNIVERSITY","CHINA MAINLAND","2135","39339","18.43","56"
"452","ILLINOIS INSTITUTE OF TECHNOLOGY","USA","1415","39285","27.76","32"
"453","SOUTHWEST UNIVERSITY OF SCIENCE & TECHNOLOGY - CHINA","CHINA MAINLAND","2319","39284","16.94","55"
"454","UNIVERSITY OF SOUTHERN DENMARK","DENMARK","1295","39261","30.32","45"
"455","XI'AN UNIVERSITY OF SCIENCE & TECHNOLOGY","CHINA MAINLAND","3108","39220","12.62","33"
"456","LAPPEENRANTA-LAHTI UNIVERSITY OF TECHNOLOGY LUT","FINLAND","1626","39208","24.11","42"
"457","LINKOPING UNIVERSITY","SWEDEN","1602","39165","24.45","48"
"458","FAHRENHEIT UNIVERSITIES","POLAND","3107","39046","12.57","43"
"459","EC JRC ISPRA SITE","ITALY","806","39020","48.41","39"
"460","UNIVERSITY OF ZAGREB","CROATIA","3153","38868","12.33","17"
"461","SAMSUNG","SOUTH KOREA","2983","38858","13.03","31"
"462","NORTHEAST ELECTRIC POWER UNIVERSITY","CHINA MAINLAND","2750","38637","14.05","71"
"463","NATIONAL TAIPEI UNIVERSITY OF TECHNOLOGY","TAIWAN","2826","38595","13.66","15"
"464","UNIVERSITY OF GRANADA","SPAIN","2330","38459","16.51","28"
"465","CHUNG ANG UNIVERSITY","SOUTH KOREA","3172","38372","12.10","16"
"466","MINIA UNIVERSITY","EGYPT","1345","38148","28.36","41"
"467","NORTHEASTERN UNIVERSITY","USA","2037","38115","18.71","28"
"468","WASHINGTON STATE UNIVERSITY","USA","1755","38016","21.66","28"
"469","LOS ALAMOS NATIONAL LABORATORY","USA","1995","37979","19.04","26"
"470","QILU UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","2625","37957","14.46","41"
"471","TAIF UNIVERSITY","SAUDI ARABIA","2955","37940","12.84","26"
"472","CLEMSON UNIVERSITY","USA","2189","37896","17.31","22"
"473","UNIVERSIDADE FEDERAL DE SANTA CATARINA (UFSC)","BRAZIL","2511","37790","15.05","15"
"474","UNIVERSITY OF JINAN","CHINA MAINLAND","2040","37699","18.48","27"
"475","NATIONAL INSTITUTE OF TECHNOLOGY ROURKELA","INDIA","2464","37671","15.29","20"
"476","ZHEJIANG SCI-TECH UNIVERSITY","CHINA MAINLAND","2887","37669","13.05","32"
"477","UNIVERSITY OF TEXAS DALLAS","USA","2065","37617","18.22","17"
"478","GUANGZHOU INSTITUTE OF ENERGY CONVERSION, CAS","CHINA MAINLAND","1613","37540","23.27","21"
"479","LANZHOU UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","3492","37511","10.74","41"
"480","GDANSK UNIVERSITY OF TECHNOLOGY","POLAND","2933","37388","12.75","42"
"481","CHINA ELECTRIC POWER RESEARCH INSTITUTE (CEPRI)","CHINA MAINLAND","2774","37343","13.46","30"
"482","GUILIN UNIVERSITY OF ELECTRONIC TECHNOLOGY","CHINA MAINLAND","2788","37304","13.38","44"
"483","UNIVERSITY OF NEBRASKA LINCOLN","USA","1646","37264","22.64","25"
"484","MINISTRY OF NATURAL RESOURCES OF THE PEOPLE'S REPUBLIC OF CHINA","CHINA MAINLAND","2266","37212","16.42","37"
"485","INHA UNIVERSITY","SOUTH KOREA","2735","37211","13.61","17"
"486","UNIVERSITY OF ARIZONA","USA","2122","37189","17.53","19"
"487","SINTEF","NORWAY","1835","37052","20.19","22"
"488","UNIVERSITI TENAGA NASIONAL","MALAYSIA","1276","37040","29.03","61"
"489","UNIVERSITY KASHAN","IRAN","1594","37013","23.22","23"
"490","OREGON STATE UNIVERSITY","USA","2120","36971","17.44","20"
"491","DUKE UNIVERSITY","USA","2032","36931","18.17","27"
"492","BOHAI UNIVERSITY","CHINA MAINLAND","1111","36852","33.17","112"
"493","UNIVERSITY AT BUFFALO, SUNY","USA","1939","36802","18.98","20"
"494","UNIVERSITY OF ALABAMA SYSTEM","USA","2242","36766","16.40","22"
"495","NEW JERSEY INSTITUTE OF TECHNOLOGY","USA","1481","36492","24.64","26"
"496","UNIVERSITY OF GRONINGEN","NETHERLANDS","1674","36465","21.78","32"
"496","TAMPERE UNIVERSITY","FINLAND","2027","36465","17.99","22"
"498","UNIVERSITY OF OSAKA","JAPAN","3267","36462","11.16","22"
"499","MIDDLE EAST TECHNICAL UNIVERSITY","TURKIYE","2503","36372","14.53","10"
"500","HUAWEI TECHNOLOGIES","CHINA MAINLAND","1864","36352","19.50","32"
"501","PENG CHENG LABORATORY","CHINA MAINLAND","2055","36226","17.63","74"
"502","CHANGZHOU UNIVERSITY","CHINA MAINLAND","2417","36187","14.97","64"
"503","UNIVERSITE DE MONTPELLIER","FRANCE","1990","36060","18.12","31"
"504","SWANSEA UNIVERSITY","WALES","1523","36009","23.64","37"
"505","SEMNAN UNIVERSITY","IRAN","1965","35983","18.31","17"
"506","ECOLE DE TECHNOLOGIE SUPERIEURE - CANADA","CANADA","2167","35976","16.60","22"
"507","INDIAN INSTITUTE OF TECHNOLOGY BHU VARANASI (IIT BHU VARANASI)","INDIA","2340","35934","15.36","16"
"508","CNRS - INSTITUTE FOR INFORMATION SCIENCES & TECHNOLOGIES (INS2I)","FRANCE","2231","35927","16.10","22"
"509","NATIONAL INSTITUTE OF STANDARDS & TECHNOLOGY (NIST) - USA","USA","1922","35926","18.69","27"
"510","RICE UNIVERSITY","USA","1390","35918","25.84","28"
"511","AIN SHAMS UNIVERSITY","EGYPT","2472","35866","14.51","15"
"512","UNIVERSITY OF CALIFORNIA RIVERSIDE","USA","1305","35841","27.46","31"
"513","UNIVERSITY OF JOHANNESBURG","SOUTH AFRICA","2204","35740","16.22","43"
"514","ASTON UNIVERSITY","ENGLAND","1402","35666","25.44","38"
"515","UNIVERSITY OF CALIFORNIA SANTA BARBARA","USA","1556","35659","22.92","29"
"516","UNIVERSITY OF CONNECTICUT","USA","1938","35443","18.29","20"
"517","NATIONAL TSING HUA UNIVERSITY","TAIWAN","2812","35429","12.60","21"
"518","WROCLAW UNIVERSITY OF SCIENCE & TECHNOLOGY","POLAND","3134","35264","11.25","16"
"519","UNIVERSITY OF OTTAWA","CANADA","2119","35172","16.60","19"
"520","MACAU UNIVERSITY OF SCIENCE & TECHNOLOGY","MACAU","2078","35128","16.90","40"
"521","INRAE","FRANCE","1700","35074","20.63","19"
"522","SILESIAN UNIVERSITY OF TECHNOLOGY","POLAND","3323","35052","10.55","30"
"523","JADAVPUR UNIVERSITY","INDIA","2465","35021","14.21","18"
"524","UNIVERSITY OF ILLINOIS CHICAGO","USA","1728","34981","20.24","44"
"525","UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL","BRAZIL","2023","34973","17.29","17"
"526","LEIBNIZ UNIVERSITY HANNOVER","GERMANY (FED REP GER)","2316","34795","15.02","26"
"527","GUIZHOU UNIVERSITY","CHINA MAINLAND","2973","34755","11.69","55"
"528","UNIVERSIDADE DO MINHO","PORTUGAL","2135","34737","16.27","21"
"529","UNIVERSITY OF TEXAS ARLINGTON","USA","1865","34711","18.61","21"
"529","UNIVERSITY OF FLORENCE","ITALY","2372","34711","14.63","14"
"531","UNIVERSITY OF ILLINOIS CHICAGO HOSPITAL","USA","1712","34697","20.27","44"
"532","WARSAW UNIVERSITY OF TECHNOLOGY","POLAND","3629","34635","9.54","10"
"533","UNIVERSITY OF DUISBURG ESSEN","GERMANY (FED REP GER)","1670","34632","20.74","24"
"534","VRIJE UNIVERSITEIT BRUSSEL","BELGIUM","1696","34624","20.42","29"
"535","UNIV CONFEDERALE LEONARD DE VINCI","N/A","2551","34608","13.57","15"
"536","XIANGTAN UNIVERSITY","CHINA MAINLAND","2281","34578","15.16","38"
"537","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","BRAZIL","2722","34550","12.69","8"
"538","UNIVERSITY OF BELGRADE","SERBIA","3579","34530","9.65","17"
"539","SRM INSTITUTE OF SCIENCE & TECHNOLOGY CHENNAI","INDIA","3240","34437","10.63","20"
"540","UNIVERSITY OF GENOA","ITALY","2511","34364","13.69","9"
"541","ANHUI UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","2017","34347","17.03","39"
"542","INTERUNIVERSITY MICROELECTRONICS CENTRE","BELGIUM","2275","34346","15.10","18"
"543","BEIJING FORESTRY UNIVERSITY","CHINA MAINLAND","1618","34295","21.20","39"
"544","NORTH UNIVERSITY OF CHINA","CHINA MAINLAND","3136","34215","10.91","42"
"545","UNIVERSIDAD DE CASTILLA-LA MANCHA","SPAIN","1855","34208","18.44","18"
"546","INSTITUTE OF PROCESS ENGINEERING, CAS","CHINA MAINLAND","1312","34156","26.03","31"
"547","UNIVERSITY OF NORTH CAROLINA CHAPEL HILL","USA","862","34154","39.62","25"
"548","SINOPEC","CHINA MAINLAND","2553","34139","13.37","23"
"549","QUFU NORMAL UNIVERSITY","CHINA MAINLAND","1866","34020","18.23","40"
"550","JEONBUK NATIONAL UNIVERSITY","SOUTH KOREA","2103","33971","16.15","20"
"551","UNIVERSITY OF NOTTINGHAM NINGBO CHINA","CHINA MAINLAND","1459","33951","23.27","33"
"552","UNIVERSITY OF PENNSYLVANIA","USA","1626","33922","20.86","29"
"553","LAVAL UNIVERSITY","CANADA","1858","33873","18.23","16"
"554","UNIVERSITY OF SOUTHERN QUEENSLAND","AUSTRALIA","1112","33861","30.45","56"
"555","NEVADA SYSTEM OF HIGHER EDUCATION (NSHE)","USA","1748","33782","19.33","16"
"556","UNIVERSITE DE TECHNOLOGIE DE BELFORT-MONTBELIARD (UTBM)","FRANCE","1469","33761","22.98","32"
"557","CHINA SOUTHERN POWER GRID","CHINA MAINLAND","3277","33734","10.29","20"
"558","UTRECHT UNIVERSITY","NETHERLANDS","1180","33731","28.59","34"
"559","UNIVERSIDADE ESTADUAL PAULISTA","BRAZIL","2208","33691","15.26","10"
"560","UNIVERSITE MARIE ET LOUIS PASTEUR","FRANCE","1474","33533","22.75","27"
"561","UNIVERSITY OF PATRAS","GREECE","2041","33450","16.39","19"
"562","UNIVERSITY OF PRETORIA","SOUTH AFRICA","1832","33447","18.26","17"
"563","UNIVERSITY OF PITTSBURGH","USA","1779","33420","18.79","22"
"564","SOUTH CHINA AGRICULTURAL UNIVERSITY","CHINA MAINLAND","1556","33313","21.41","40"
"565","UNIVERSITY OF SOUTH AUSTRALIA","AUSTRALIA","1428","33244","23.28","26"
"566","UNIVERSITY OF L'AQUILA","ITALY","1852","33186","17.92","13"
"567","NANTES UNIVERSITE","FRANCE","2081","33179","15.94","13"
"568","UNIVERSITY OF TRENTO","ITALY","1927","33032","17.14","27"
"569","UNIVERSITY OF UTAH","USA","1941","32751","16.87","19"
"570","CHINESE ACADEMY OF AGRICULTURAL SCIENCES","CHINA MAINLAND","1498","32739","21.86","33"
"571","UNIVERSITY OF PERUGIA","ITALY","1640","32552","19.85","14"
"572","UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO","MEXICO","2913","32460","11.14","15"
"573","INSTITUTE OF ENGINEERING THERMOPHYSICS, CAS","CHINA MAINLAND","1994","32432","16.26","5"
"574","SHANGHAI UNIVERSITY OF ELECTRIC POWER","CHINA MAINLAND","2324","32392","13.94","22"
"575","NATIONAL INSTITUTE OF TECHNOLOGY TIRUCHIRAPPALLI","INDIA","2119","32385","15.28","14"
"576","UNIVERSITY OF NOTRE DAME","USA","1666","32260","19.36","22"
"577","ALEXANDRIA UNIVERSITY","EGYPT","2228","32253","14.48","14"
"578","BRNO UNIVERSITY OF TECHNOLOGY","CZECH REPUBLIC","2267","32242","14.22","23"
"579","AIX-MARSEILLE UNIVERSITE","FRANCE","2440","32216","13.20","9"
